Veterinaria (Montevideo),http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-4809&lng=es&nrm=iso,https://doaj.org/toc/43af5509c38e4253ae4df2ae1915f630,2015,Veterinaria,0376-4362,1688-4809,"animal pathology, animal health, animal products, animal science, veterinary science","English, Portuguese, Spanish",Sociedad de Medicina Veterinaria del Uruguay,Uruguay,Sociedad de Medicina Veterinaria del Uruguay,,CC BY-NC,,http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-4809&lng=es&nrm=iso,,,No,,Blind peer review,http://www.scielo.edu.uy/revistas/vet/einstruc.htm,No,,http://www.scielo.edu.uy/revistas/vet/einstruc.htm,http://www.scielo.edu.uy/revistas/vet/eedboard.htm,http://www.scielo.edu.uy/revistas/vet/einstruc.htm,13,No,http://www.scielo.edu.uy/revistas/vet/eaboutj.htm,,No,,No,http://www.scielo.edu.uy/revistas/vet/eaboutj.htm,,,,,,,,,Yes,http://www.scielo.edu.uy/revistas/vet/esubscrp.htm,,,SF600-1100,Agriculture: Animal culture: Veterinary medicine,No,2018-09-29T16:25:33Z,2018-09-29T16:25:33Z,0,
Revista Brasileira de Reumatologia,http://www.scielo.br/scielo.php/script_sci_serial/lng_pt/pid_0482-5004/nrm_iso,https://doaj.org/toc/b1074ea4f3cf4249a320ea54028f20f2,2003,RBR,0482-5004,1809-4570,rheumatology,"English, Portuguese, Spanish",Sociedade Brasileira de Reumatologia,Brazil,,,CC BY-NC-ND,,http://www.scielo.br/revistas/rbr/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000300216&lng=en&nrm=iso&tlng=pt,No,,Peer review,http://www.scielo.br/revistas/rbr/iinstruc.htm,Yes,http://www.scielo.br/revistas/rbr/iinstruc.htm,http://www.scielo.br/revistas/rbr/iinstruc.htm,http://www.scielo.br/revistas/rbr/iedboard.htm,http://www.scielo.br/revistas/rbr/iinstruc.htm,13,No,http://www.scielo.br/revistas/rbr/iinstruc.htm,,No,,No,http://www.scielo.br/revistas/rbr/iinstruc.htm,"CLOCKSS, Portico",,http://www.scielo.br/revistas/rbr/iinstruc.htm,Sherpa/Romeo,,DOI,,,Yes,http://www.scielo.br/revistas/rbr/iinstruc.htm,,2523-3106,RC925-935,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the musculoskeletal system,No,2005-12-15T09:41:03Z,2019-05-02T10:18:08Z,1329,2022-01-19T19:55:22Z
Ingeniare: Revista Chilena de Ingeniería,http://www.scielo.cl/scielo.php?script=sci_serial&pid=0718-3305&lng=es&nrm=iso,https://doaj.org/toc/0c32b982c36e46deb57045fae023734b,2006,,0718-3291,0718-3305,"industrial engineering, electrical and electronics, information systems, teaching in engineering, metallurgical engineering, mechanical engineering","English, Spanish",Universidad de Tarapacá,Chile,,,CC BY,,http://www.scielo.cl/scielo.php?script=sci_serial&pid=0718-3305&lng=es&nrm=iso,Yes,http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000500002&lng=es&nrm=iso&tlng=es,No,,Blind peer review,http://www.scielo.cl/revistas/ingeniare/einstruc.htm#arbitraje,No,,http://www.scielo.cl/revistas/ingeniare/einstruc.htm#Alcance,http://www.scielo.cl/revistas/ingeniare/eedboard.htm,http://www.scielo.cl/revistas/ingeniare/einstruc.htm,30,No,http://www.scielo.cl/revistas/ingeniare/einstruc.htm,,No,,No,,,,,,,DOI,,,Yes,http://www.scielo.cl/revistas/ingeniare/eaboutj.htm#Copyright,,,TJ1-1570|T55.4-60.8,Technology: Mechanical engineering and machinery | Technology: Technology (General): Industrial engineering. Management engineering,No,2006-12-22T14:21:32Z,2022-06-03T09:34:40Z,309,2013-09-06T02:16:38Z
Odontoestomatología,http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-9339&lng=en&nrm=iso,https://doaj.org/toc/c660de8489f446e38b36547e6026ba54,2009,,0797-0374,1688-9339,"dentistry, oral health, education","English, Spanish",Universidad de la República,Uruguay,,,CC BY-NC,,http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-9339&lng=es&nrm=iso,Yes,http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-93392015000200006&lng=es&nrm=iso&tlng=es,Yes,http://www.scielo.edu.uy/revistas/ode/iaboutj.htm,Double blind peer review,http://www.scielo.edu.uy/revistas/ode/iinstruc.htm,No,,http://www.scielo.edu.uy/revistas/ode/iaboutj.htm,http://www.scielo.edu.uy/revistas/ode/iedboard.htm,http://www.scielo.edu.uy/revistas/ode/iinstruc.htm,20,No,http://www.scielo.edu.uy/revistas/ode/isubscrp.htm,,No,,No,http://www.scielo.edu.uy/revistas/ode/isubscrp.htm,,,http://www.scielo.edu.uy/scielo.php?script=sci_alphabetic&lng=es&nrm=iso,Sherpa/Romeo,,,,,Yes,http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-9339&lng=en&nrm=iso,,,RK1-715,Medicine: Dentistry,No,2012-05-07T14:58:49Z,2017-07-03T16:12:23Z,248,2022-01-19T00:51:37Z
Revista Uruguaya de Ciencia Política,http://rucp.cienciassociales.edu.uy/index.php/rucp/issue/view/37,https://doaj.org/toc/97316919bb534d989708626b7889e35e,2006,RUCP,0797-9789,1688-499X,"political science, social sciences",Spanish,Universidad de la República,Uruguay,Instituto de Ciencia Política,,CC BY-NC,,http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-499X&lng=es&nrm=iso,Yes,http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2006000100003&lng=es&nrm=iso&tlng=es,No,,Double blind peer review,http://www.scielo.edu.uy/revistas/rucp/einstruc.htm,No,,http://rucp.cienciassociales.edu.uy/index.php/rucp/about,http://rucp.cienciassociales.edu.uy/index.php/rucp/about/editorialTeam,http://rucp.cienciassociales.edu.uy/index.php/rucp/about/submissions,18,No,http://rucp.cienciassociales.edu.uy/index.php/rucp/about,,No,,No,,,,,,,,Yes,No,Yes,http://rucp.cienciassociales.edu.uy/index.php/rucp/about,,,JA1-92,Political science: Political science (General),No,2016-02-25T09:10:14Z,2022-04-04T17:28:03Z,0,
Revista de Ciências Agrárias,http://www.scielo.mec.pt/scielo.php?script=sci_serial&pid=0871-018X&lng=en&nrm=iso,https://doaj.org/toc/2cd3ec87258543128666f6c38e4b5f47,2007,RCA; Rev. Ciênc. Agr.,0871-018X,2183-041X,"agronomy, food science & technology, horticulture, plant sciences, agriculture-multidisciplinary","Spanish, Portuguese, English",Sociedade de Ciências Agrárias de Portugal,Portugal,Sociedade de Ciências Agrárias de Portugal (SCAP),,CC BY-NC,,http://www.scielo.mec.pt/scielo.php?script=sci_serial&pid=0871-018X&lng=en&nrm=iso,Yes,http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200003&lng=en&nrm=iso&tlng=pt,No,,Peer review,http://www.scielo.mec.pt/revistas/rca/iinstruc.htm,No,,http://www.scielo.mec.pt/revistas/rca/iinstruc.htm#scope,http://www.scielo.mec.pt/revistas/rca/iedboard.htm,http://www.scielo.mec.pt/revistas/rca/iinstruc.htm,20,Yes,http://www.scielo.mec.pt/revistas/rca/iinstruc.htm,150 EUR,Yes,http://www.scielo.mec.pt/revistas/rca/iinstruc.htm,No,,,,,Sherpa/Romeo,,DOI,,,Yes,http://www.scielo.mec.pt/revistas/rca/iinstruc.htm,,,S,Agriculture,No,2009-11-30T11:44:04Z,2022-09-15T15:56:04Z,336,2013-09-05T23:46:56Z
Ex Aequo: Revista da Associação Portuguesa de Estudos sobre as Mulheres,http://exaequo.apem-estudos.org/?lingua=en,https://doaj.org/toc/b30538a506b64edcb3c381a6233f0d8f,2008,Ex Aequo,0874-5560,2184-0385,"gender, feminism, pluridisciplinary, social sciences, humanities","English, French, Portuguese, Spanish","Edições Afrontamento, Lda.",Portugal,Associação Portuguesa de Estudos sobre as Mulheres (APEM),,CC BY-NC,,http://exaequo.apem-estudos.org/page/apresentacao-da-revista?lingua=en,Yes,http://exaequo.apem-estudos.org/artigo/35-feminist-intersectionality-research-in-communications-origins-contributions-and-tensions,No,,Double blind peer review,http://exaequo.apem-estudos.org/page/submissao-de-artigos?lingua=en,Yes,http://exaequo.apem-estudos.org/page/submissao-de-artigos?lingua=en,http://exaequo.apem-estudos.org/page/apresentacao-da-revista?lingua=en,http://exaequo.apem-estudos.org/page/corpo-editorial?lingua=en,http://exaequo.apem-estudos.org/page/submissao-de-artigos?lingua=en,28,No,http://exaequo.apem-estudos.org/page/apresentacao-da-revista?lingua=en,,No,,No,http://exaequo.apem-estudos.org/page/apresentacao-da-revista?lingua=en,,,http://www.scielo.mec.pt/scielo.php?script=sci_serial&pid=0874-5560&lng=pt&nrm=isso,Sherpa/Romeo,,DOI,,,Yes,http://exaequo.apem-estudos.org/page/apresentacao-da-revista?lingua=en,,,HQ1101-2030.7,Social Sciences: The family. Marriage. Woman: Women. Feminism,No,2017-07-17T08:59:13Z,2017-07-17T09:59:12Z,192,2023-01-12T20:29:12Z
Journal for the Study of Religion,http://www.scielo.org.za/revistas/jsr/iaboutj.htm,https://doaj.org/toc/0768ef9452364b29ac1c8662296f7aa1,2008,,1011-7601,2413-3027,"contemporary religious studies, religion, sociology of religion",English,Association for the Study of Religion in Southern Africa,South Africa,,,CC BY-NC-ND,,http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1011-7601&lng=en&nrm=iso,Yes,http://www.scielo.org.za/scielo.php?script=sci_abstract&pid=S1011-76012016000200002&lng=en&nrm=iso&tlng=en,Yes,http://www.scielo.org.za/revistas/jsr/iinstruc.htm,Double blind peer review,http://www.scielo.org.za/revistas/jsr/iinstruc.htm,No,,http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1011-7601&lng=en&nrm=iso,http://www.scielo.org.za/revistas/jsr/iedboard.htm,http://www.scielo.org.za/revistas/jsr/iinstruc.htm,12,Yes,http://www.scielo.org.za/revistas/jsr/iinstruc.htm,2500 ZAR,No,,No,,PKP PN,,http://www.portico.org/digital-preservation/who-participates-in-portico/participating-publishers/assaf,Sherpa/Romeo,,DOI,,,Yes,http://www.scielo.org.za/revistas/jsr/iinstruc.htm,,,B|BL1-2790,Philosophy. Psychology. Religion: Religions. Mythology. Rationalism,No,2017-10-24T13:36:16Z,2022-09-26T12:44:23Z,181,2023-01-24T07:38:27Z
Studia Historiae Ecclesiasticae,https://unisapressjournals.co.za/index.php/SHE/index,https://doaj.org/toc/ed5c63e370b744a5ab19423c6dc82426,2008,,1017-0499,2412-4265,"church history, south african church history, african church history, history of christianity, christianity",English,Unisa Press,South Africa,Church History Society Of Southern Africa,South Africa,CC BY-SA,,https://unisapressjournals.co.za/index.php/SHE/Copyright,Yes,https://unisapressjournals.co.za/index.php/SHE/article/view/8308/4715,Yes,https://unisapressjournals.co.za/index.php/SHE/Copyright,Double blind peer review,https://unisapressjournals.co.za/index.php/SHE/about,Yes,https://unisapressjournals.co.za/index.php/SHE/about,https://unisapressjournals.co.za/index.php/SHE/about,https://unisapressjournals.co.za/index.php/SHE/about/editorialTeam,https://unisapressjournals.co.za/index.php/SHE/about/submissions,8,Yes,https://unisapressjournals.co.za/index.php/SHE/about,7150 ZAR,No,,No,,SciELO South Africa,,http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1017-0499,,,DOI,Yes,No,Yes,https://unisapressjournals.co.za/index.php/SHE/about,,,BR1-1725,Philosophy. Psychology. Religion: Christianity,No,2022-04-19T22:49:19Z,2022-09-26T13:28:46Z,0,
Image & Text,http://www.imageandtext.up.ac.za/imageandtext,https://doaj.org/toc/8fd6d97794e44fdab4a4185e09271b31,2018,,1021-1497,2617-3255,"visual culture, art history, image studies, design research, material culture, media studies",English,"School of the Arts, University of Pretoria",South Africa,,,CC BY,,http://www.imageandtext.up.ac.za/imageandtext/about,Yes,http://www.imageandtext.up.ac.za/imageandtext/article/view/236/229,Yes,http://www.imageandtext.up.ac.za/imageandtext/about,Double blind peer review,http://www.imageandtext.up.ac.za/imageandtext/about/submissions,Yes,http://www.imageandtext.up.ac.za/imageandtext/about/submissions,http://www.imageandtext.up.ac.za/imageandtext/about,http://www.imageandtext.up.ac.za/imageandtext/about,http://www.imageandtext.up.ac.za/imageandtext/about/submissions,8,No,http://www.imageandtext.up.ac.za/imageandtext/about,,No,,No,,SciELO South Africa,,http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1021-1497&lng=en&nrm=iso,,,DOI,No,No,Yes,http://www.imageandtext.up.ac.za/imageandtext/about,,,NX1-820|N1-9211,Fine Arts: Arts in general | Fine Arts: Visual arts,No,2022-04-19T23:14:13Z,2022-09-26T14:11:10Z,0,
Revista Brasileira de Educação,http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-2478&lng=en&nrm=iso,https://doaj.org/toc/d2d02c187ed74029ac62e0b973a7f37d,2000,,1413-2478,1809-449X,"teaching, education",Portuguese,Associacao Nacional de Pós-Graduação e Pesquisa em Educação,Brazil,Associacao Nacional de Pós-Graduação e Pesquisa em Educação,,CC BY,,http://www.scielo.br/revistas/rbedu/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782017000100147&lng=pt&nrm=iso&tlng=pt,No,http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-2478&lng=en&nrm=isso,Peer review,http://www.scielo.br/revistas/rbedu/iinstruc.htm,Yes,http://www.scielo.br/revistas/rbedu/iinstruc.htm#004,http://www.scielo.br/revistas/rbedu/iinstruc.htm#001,http://www.scielo.br/revistas/rbedu/iedboard.htm,http://www.scielo.br/revistas/rbedu/iinstruc.htm#002,12,No,http://www.scielo.br/revistas/rbedu/iinstruc.htm#004,,No,,No,http://www.scielo.br/revistas/rbedu/iinstruc.htm#004,,,http://www.scielo.org/php/level.php?lang=pt&component=56&item=1,,,DOI,,,Yes,http://www.scielo.br/revistas/rbedu/isubscrp.htm,,,L,Education,No,2005-08-24T07:48:23Z,2019-10-04T21:23:48Z,966,2019-01-07T23:49:25Z
Revista Brasileira de Educação Especial,http://www.scielo.br/scielo.php?script=sci_serial&lng=pt&pid=1413-6538&nrm=iso,https://doaj.org/toc/cbdec700a24e4b38b4e669c00e507bff,2005,,1413-6538,1980-5470,special education,Portuguese,Associação Brasileira de Pesquisadores em Educação Especial,Brazil,,,CC BY,,http://www.scielo.br/revistas/rbee/paboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382015000200199&lng=en&nrm=iso&tlng=pt,No,,Peer review,http://www.scielo.br/revistas/rbee/pinstruc.htm,No,,http://www.scielo.br/revistas/rbee/pinstruc.htm,http://www.scielo.br/revistas/rbee/pedboard.htm,http://www.scielo.br/revistas/rbee/pinstruc.htm,12,No,http://www.scielo.br/revistas/rbee/pinstruc.htm,,No,,No,http://www.scielo.br/revistas/rbee/pinstruc.htm,,,,,,,,,Yes,http://www.scielo.br/revistas/rbee/psubscrp.htm,,,LC8-6691,Education: Special aspects of education,No,2007-11-15T13:52:45Z,2017-01-19T12:44:01Z,759,2022-12-13T07:34:31Z
Ciência e Agrotecnologia,http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-7054&lng=en&nrm=iso,https://doaj.org/toc/25c6a99d789f413aa6465412490b9e03,2005,,1413-7054,1981-1829,"agrarian science, agricultural economics, rural engineering, zootechnology","Spanish, Portuguese, English",Universidade Federal de Lavras,Brazil,,,CC BY,,http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-7054&lng=en&nrm=iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000200131&lng=en&nrm=iso&tlng=en,No,,Blind peer review,http://www.scielo.br/revistas/cagro/iinstruc.htm,No,,http://www.scielo.br/revistas/cagro/iinstruc.htm,http://www.scielo.br/revistas/cagro/iedboard.htm,http://www.scielo.br/revistas/cagro/iinstruc.htm,12,Yes,http://www.scielo.br/revistas/cagro/iinstruc.htm#02,240 USD,No,,Yes,http://www.scielo.br/revistas/cagro/iinstruc.htm#02,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/cagro/iinstruc.htm,,,S1-972,Agriculture: Agriculture (General),No,2007-06-29T16:07:00Z,2022-02-28T19:31:10Z,2483,2023-03-07T07:31:39Z
Cadernos Nietzsche,http://www.scielo.br/scielo.php?script=sci_serial&pid=2316-8242&lng=en&nrm=iso,https://doaj.org/toc/4954cb7ae013473380bb22800976a0c8,2011,,1413-7755,2316-8242,"nietzsche, philosophy",Portuguese,Universidade Federal do Sul da Bahia,Brazil,UFSB,,CC BY-NC,,http://www.scielo.br/revistas/cniet/iaboutj.htm,,,No,,Blind peer review,http://www.cadernosnietzsche.unifesp.br/pt/submissao-de-trabalhos/instrucoes-para-autores,No,,http://www.cadernosnietzsche.unifesp.br/pt/linha-editorial/apresentacao,http://www.scielo.br/revistas/cniet/iedboard.htm,http://www.scielo.br/revistas/cniet/iinstruc.htm,30,No,http://www.scielo.br/revistas/cniet/iinstruc.htm,,No,,No,http://www.scielo.br/revistas/cniet/iinstruc.htm,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/cniet/iaboutj.htm,,,B790-5802,Philosophy. Psychology. Religion: Philosophy (General): By period: Modern,No,2017-03-10T19:51:36Z,2018-10-19T10:28:36Z,325,2022-10-04T07:34:54Z
Acta Ortopédica Brasileira,https://www.scielo.br/j/aob/grid,https://doaj.org/toc/0b9d3e5518ed44e092c6fac42c309dfa,2000,,1413-7852,,"health science, forearm","English, Portuguese",Sociedade Brasileira de Ortopedia e Traumatologia,Brazil,Sociedade Brasileira de Ortopedia e Traumatologia,,CC BY,,http://www.scielo.br/revistas/aob/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522014000100029&lng=en&nrm=iso&tlng=en,No,,Double blind peer review,http://www.scielo.br/revistas/aob/iinstruc.htm,No,,http://www.scielo.br/revistas/aob/iinstruc.htm,http://www.scielo.br/revistas/aob/iedboard.htm,http://www.scielo.br/revistas/aob/iinstruc.htm,25,Yes,http://www.scielo.br/revistas/aob/iinstruc.htm,600 USD,No,,No,,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/aob/isubscrp.htm,,,R|RD701-811,Medicine: Surgery: Orthopedic surgery,No,2004-04-23T21:31:00Z,2022-01-21T11:32:41Z,1278,2023-02-21T07:31:49Z
Psico-USF,http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-8271&lng=en&nrm=iso,https://doaj.org/toc/60e88b842a0c4bc1bc7e485fd7b3dfdb,2001,,1413-8271,2175-3563,psychology,"English, Portuguese, Spanish",Universidade de São Francisco,Brazil,,,CC BY,,http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-8271&lng=en&nrm=iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712015000100009&lng=en&nrm=iso&tlng=pt,No,,Blind peer review,http://www.scielo.br/revistas/pusf/iinstruc.htm,No,,http://www.scielo.br/revistas/pusf/iinstruc.htm,http://www.scielo.br/revistas/pusf/iedboard.htm,http://www.scielo.br/revistas/pusf/iinstruc.htm,36,No,http://www.scielo.br/revistas/pusf/iinstruc.htm,,No,,No,http://www.scielo.br/revistas/pusf/iinstruc.htm,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/pusf/iinstruc.htm,,,BF1-990,Philosophy. Psychology. Religion: Psychology,No,2010-11-12T12:58:30Z,2020-07-29T18:10:24Z,954,2022-09-27T07:34:40Z
Psicologia Escolar e Educacional,http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-8557&nrm=iso&rep=&lng=pt,https://doaj.org/toc/150e603713124903a78819bca23535e5,1996,PEE,1413-8557,2175-3539,"school psychology, educational psychology, education, psychology","English, Portuguese, Spanish",Associação Brasileira de Psicologia Escolar e Educacional,Brazil,ABRAPEE,,CC BY,,http://www.scielo.br/revistas/pee/paboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572016000200209&lng=pt&nrm=iso&tlng=pt,No,,Blind peer review,http://www.scielo.br/revistas/pee/pinstruc.htm,No,,http://www.scielo.br/revistas/pee/pinstruc.htm,http://www.scielo.br/revistas/pee/iedboard.htm,http://www.scielo.br/revistas/pee/pinstruc.htm,48,No,http://www.scielo.br/revistas/pee/pinstruc.htm,,No,,No,http://www.scielo.br/revistas/pee/pinstruc.htm,,,http://www.scielo.br/scielo.php?script=sci_serial&pid=1413-8557&nrm=iso&rep=&lng=pt,,,DOI,,,Yes,http://www.scielo.br/revistas/pee/psubscrp.htm,,,BF1-990,Philosophy. Psychology. Religion: Psychology,No,2017-06-06T10:43:35Z,2017-06-06T11:43:35Z,1541,2022-12-20T07:38:46Z
Perspectivas em Ciência da Informação,http://www.scielo.br/pci,https://doaj.org/toc/4c31245f144e4b5ca7545e607b728e71,2006,,1413-9936,1981-5344,"communication, information science, library science, archival science, museology, librarianship",Portuguese,"Universidade Federal de Minas Gerais, Escola de Ciência da Informação",Brazil,"Universidade Federal de Minas Gerais, Escola de Ciência da Informação",,CC BY,,http://www.scielo.br/revistas/pci/paboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362016000400003&lng=pt&nrm=iso&tlng=pt,No,,Blind peer review,http://www.scielo.br/revistas/pci/pinstruc.htm,No,,http://www.scielo.br/revistas/pci/pinstruc.htm,http://www.scielo.br/revistas/pci/pedboard.htm,http://www.scielo.br/revistas/pci/pinstruc.htm,16,No,http://www.scielo.br/revistas/pci/pinstruc.htm,,No,,No,,"CLOCKSS, Cariniana Network",,https://reports.clockss.org/keepers/,,,DOI,,,Yes,http://www.scielo.br/revistas/pci/psubscrp.htm,,,Z,Bibliography. Library science. Information resources,No,2017-04-05T18:18:28Z,2022-12-15T14:37:58Z,898,2023-01-17T07:33:00Z
Pandaemonium Germanicum: Revista de Estudos Germanísticos,http://www.scielo.br/scielo.php?script=sci_serial&pid=1982-8837&nrm=iso&lng=pt,https://doaj.org/toc/86b9378e77454a57b30fd86b0d2726a2,2009,,1414-1906,1982-8837,"linguistics, translation studies, german language, german literature, german studies","English, German, Portuguese, Spanish",Universidade de São Paulo,Brazil,,,CC BY-NC,,http://www.scielo.br/revistas/pg/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-88372015000200003&lng=en&nrm=iso&tlng=es,Yes,http://www.scielo.br/revistas/pg/iaboutj.htm,Double blind peer review,http://www.scielo.br/revistas/pg/iinstruc.htm#01,No,,http://www.scielo.br/revistas/pg/iinstruc.htm#01,http://www.scielo.br/revistas/pg/iedboard.htm,http://www.scielo.br/revistas/pg/iinstruc.htm#01,24,No,http://www.scielo.br/revistas/pg/iinstruc.htm,,No,,No,,,,,Diadorim,,DOI,No,No,Yes,http://www.scielo.br/revistas/pg/iinstruc.htm#01,,,PT1-4897|PD1-7159,Language and Literature: German literature | Language and Literature: Germanic languages. Scandinavian languages,No,2010-12-21T11:22:06Z,2021-04-25T14:34:17Z,643,2023-02-28T04:12:52Z
"Interface: Comunicação, Saúde, Educação",http://www.scielo.br/scielo.php?script=sci_serial&pid=1414-3283&lng=en&nrm=iso,https://doaj.org/toc/22ba60dba0174691b97398758706196d,1997,"Interface: Communication, Health, Education",1414-3283,1807-5762,"health, humanities, communication, education, public health","Spanish, Portuguese, English",Faculdade de Medicina de Botucatu (Unesp),Brazil,Universidade Estadual Paulista (UNESP),,CC BY-NC,,http://www.scielo.br/revistas/icse/iaboutj.htm,,,No,,Double blind peer review,http://www.scielo.br/revistas/icse/iinstruc.htm,Yes,http://www.scielo.br/revistas/icse/iinstruc.htm,http://www.scielo.br/revistas/icse/iinstruc.htm,http://www.scielo.br/revistas/icse/iedboard.htm,http://www.scielo.br/revistas/icse/iinstruc.htm,41,Yes,http://www.scielo.br/revistas/icse/iinstruc.htm,800 BRL,No,,No,,"CLOCKSS, Cariniana Network",,https://www.clockss.org/keepers/,,,DOI,,,Yes,http://www.scielo.br/revistas/icse/isubscrp.htm,,,RA1-1270,Medicine: Public aspects of medicine,No,2004-05-17T17:09:41Z,2022-12-15T14:48:41Z,2979,2023-01-24T07:31:35Z
Avaliação: Revista da Avaliação da Educação Superior,http://www.scielo.br/scielo.php?script=sci_serial&pid=1414-4077&lng=en&nrm=iso,https://doaj.org/toc/fb43f64dd90c41edaf310d584db5d55e,2007,,1414-4077,1982-5765,higher education,"English, Portuguese, Spanish",Universidade de Sorocaba,Brazil,Universidade de Sorocaba (Uniso),,CC BY-NC,,http://www.scielo.br/scielo.php?script=sci_serial&pid=1414-4077&lng=en&nrm=iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772015000200335&lng=en&nrm=iso&tlng=pt,No,https://www.scielo.br/journal/aval/about/#about,Peer review,http://www.scielo.br/revistas/aval/iinstruc.htm,No,,http://www.scielo.br/revistas/aval/iaboutj.htm,http://www.scielo.br/revistas/aval/iedboard.htm,http://www.scielo.br/revistas/aval/iinstruc.htm,28,No,http://www.scielo.br/revistas/aval/iinstruc.htm#003,,No,,No,,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/aval/isubscrp.htm,,,L7-991,Education: Education (General),No,2008-02-11T11:59:46Z,2022-05-04T12:40:59Z,622,2022-01-18T04:15:02Z
Cadernos de Saúde Coletiva,http://www.scielo.br/scielo.php?script=sci_serial&pid=1414-462X&lng=en&nrm=iso,https://doaj.org/toc/279e1297c5224fe1aae4848383a56e82,2013,,1414-462X,,collective health,"Spanish, Portuguese, English",Instituto de Estudos em Saúde Coletiva da Universidade Federal do Rio de Janeiro,Brazil,Universidade Federal do Rio de Janeiro,,CC BY,,https://www.scielo.br/journal/cadsc/about/#about,,,No,https://www.scielo.br/journal/cadsc/about/#about,Peer review,http://www.scielo.br/revistas/cadsc/iinstruc.htm,No,,http://www.scielo.br/revistas/cadsc/iaboutj.htm,http://www.scielo.br/revistas/cadsc/iedboard.htm,http://www.scielo.br/revistas/cadsc/iinstruc.htm,11,No,http://www.scielo.br/revistas/cadsc/iinstruc.htm,,No,,No,,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/cadsc/iaboutj.htm#01,,,RA1-1270,Medicine: Public aspects of medicine,No,2016-12-14T13:37:32Z,2022-03-31T15:59:50Z,656,2023-03-07T07:34:03Z
Revista Katálysis,http://www.scielo.br/scielo.php/script_sci_serial/pid_1414-4980/lng_en/nrm_iso,https://doaj.org/toc/d7cb08c7e8434761bd3302cf0791b920,2006,,1414-4980,1982-0259,"citizenry, democracy, quality of life, globalization","English, Portuguese, Spanish",Universidade Federal de Santa Catarina,Brazil,,,CC BY,,http://www.scielo.br/revistas/rk/isubscrp.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-49802015000100032&lng=en&nrm=iso&tlng=pt,No,,Peer review,http://www.scielo.br/revistas/rk/iinstruc.htm,Yes,http://www.scielo.br/revistas/rk/iinstruc.htm,http://www.scielo.br/revistas/rk/iinstruc.htm,http://www.scielo.br/revistas/rk/iedboard.htm,http://www.scielo.br/revistas/rk/iinstruc.htm,13,No,http://www.scielo.br/revistas/rk/iinstruc.htm,,No,,No,http://www.scielo.br/revistas/rk/iinstruc.htm,,,http://www.scielo.br/revistas/rk/iinstruc.htm,,,,,,Yes,http://www.scielo.br/revistas/rk/isubscrp.htm,,,HV1-9960,Social Sciences: Social pathology. Social and public welfare. Criminology,No,2007-08-01T11:32:57Z,2019-05-23T08:21:30Z,714,2023-02-13T11:53:52Z
